,entry_strategies,exit_strategies,profit_mean,profit_min,profit_max
7,Bollinger Entry,"Force Exit, RSI Exit",13.637362637362637,-364.0,912.0
1076,"MFI Entry, MACD Entry, Keltner Entry",RSI Exit,13.582417582417582,-124.0,349.0
1972,RSI Entry,TSI Exit,13.472527472527473,-185.0,289.0
894,"MFI Entry, Keltner Entry",Bollinger Exit,13.461538461538462,-101.0,294.0
2177,"TSI Entry, Keltner Entry",MACD Exit,13.417582417582418,-144.0,186.0
1082,"MFI Entry, RSI Entry",Bollinger Exit,13.384615384615385,-105.0,342.0
233,"Force Entry, MACD Entry",TSI Exit,13.307692307692308,-231.0,747.0
1058,"MFI Entry, MACD Entry, Keltner Entry","MFI Exit, RSI Exit",13.219780219780219,-124.0,364.0
1693,"PVO Entry, RSI Entry, Bollinger Entry",Bollinger Exit,13.010989010989011,-120.0,527.0
1468,"PVO Entry, Keltner Entry","Force Exit, TSI Exit",12.934065934065934,-375.0,484.0
1427,"PVO Entry, Bollinger Entry","MACD Exit, Keltner Exit",12.89010989010989,-229.0,349.0
1989,"RSI Entry, Bollinger Entry",MACD Exit,12.89010989010989,-98.0,291.0
1609,"PVO Entry, MACD Entry, Keltner Entry","Force Exit, TSI Exit",12.824175824175825,-124.0,383.0
1643,"PVO Entry, MACD Entry, Keltner Entry",TSI Exit,12.802197802197803,-122.0,396.0
1474,"PVO Entry, Keltner Entry","MACD Exit, Keltner Exit",12.802197802197803,-179.0,365.0
614,Keltner Entry,"Force Exit, Bollinger Exit",12.736263736263735,-341.0,495.0
1717,"PVO Entry, RSI Entry, Bollinger Entry","MFI Exit, RSI Exit, Bollinger Exit",12.659340659340659,-120.0,334.0
1106,"MFI Entry, RSI Entry","MFI Exit, RSI Exit, Bollinger Exit",12.626373626373626,-114.0,335.0
203,"Force Entry, MACD Entry",MACD Exit,12.428571428571429,-229.0,229.0
1462,"PVO Entry, Keltner Entry","Force Exit, MACD Exit",12.340659340659341,-375.0,484.0
491,"Force Entry, TSI Entry","MFI Exit, MACD Exit",12.31868131868132,-237.0,178.0
1791,"PVO Entry, TSI Entry","Force Exit, MACD Exit",12.307692307692308,-52.0,522.0
1612,"PVO Entry, MACD Entry, Keltner Entry",Keltner Exit,12.23076923076923,-77.0,359.0
847,"MFI Entry, Bollinger Entry",Bollinger Exit,12.131868131868131,-158.0,144.0
1055,"MFI Entry, MACD Entry, Keltner Entry","MFI Exit, MACD Exit",11.967032967032967,-124.0,406.0
1511,"PVO Entry, MACD Entry","Force Exit, MACD Exit, Keltner Exit",11.659340659340659,-450.0,339.0
1077,"MFI Entry, MACD Entry, Keltner Entry","RSI Exit, Bollinger Exit",11.538461538461538,-124.0,332.0
297,"Force Entry, MACD Entry, Keltner Entry",MACD Exit,11.505494505494505,-65.0,188.0
1052,"MFI Entry, MACD Entry, Keltner Entry",MFI Exit,11.483516483516484,-124.0,364.0
67,Force Entry,"MFI Exit, Keltner Exit",11.373626373626374,-469.0,473.0
283,"Force Entry, MACD Entry, Keltner Entry",Bollinger Exit,11.241758241758241,-127.0,186.0
985,"MFI Entry, MACD Entry",TSI Exit,11.23076923076923,-228.0,823.0
1899,"PVO Entry, TSI Entry, Keltner Entry","MFI Exit, Bollinger Exit",10.857142857142858,-108.0,357.0
495,"Force Entry, TSI Entry","MFI Exit, RSI Exit, Bollinger Exit",10.824175824175825,-237.0,363.0
1660,"PVO Entry, RSI Entry",MACD Exit,10.714285714285714,-57.0,282.0
1790,"PVO Entry, TSI Entry","Force Exit, Keltner Exit",10.615384615384615,-85.0,276.0
888,"MFI Entry, Bollinger Entry",RSI Exit,10.527472527472527,-158.0,216.0
474,"Force Entry, TSI Entry","Force Exit, Keltner Exit",10.307692307692308,-109.0,186.0
895,"MFI Entry, Keltner Entry",Force Exit,10.197802197802197,-120.0,313.0
1944,RSI Entry,"MACD Exit, Keltner Exit",10.186813186813186,-133.0,277.0
2085,TSI Entry,"MACD Exit, Keltner Exit",10.175824175824175,-195.0,504.0
806,MFI Entry,"Force Exit, MACD Exit, Keltner Exit",10.142857142857142,-539.0,709.0
1603,"PVO Entry, MACD Entry, Keltner Entry","Force Exit, MACD Exit",10.043956043956044,-122.0,339.0
2113,TSI Entry,TSI Exit,9.978021978021978,-210.0,688.0
864,"MFI Entry, Bollinger Entry",MFI Exit,9.901098901098901,-158.0,208.0
945,"MFI Entry, MACD Entry","Force Exit, MACD Exit",9.901098901098901,-435.0,687.0
63,Force Entry,"MACD Exit, Bollinger Exit",9.76923076923077,-555.0,512.0
1923,"PVO Entry, TSI Entry, Keltner Entry","RSI Exit, Bollinger Exit",9.747252747252746,-40.0,245.0
870,"MFI Entry, Bollinger Entry","MFI Exit, RSI Exit",9.637362637362637,-158.0,225.0
293,"Force Entry, MACD Entry, Keltner Entry","Force Exit, TSI Exit",9.582417582417582,-127.0,383.0
1035,"MFI Entry, MACD Entry, Keltner Entry",Bollinger Exit,9.571428571428571,-102.0,294.0
205,"Force Entry, MACD Entry","MACD Exit, Keltner Exit",9.31868131868132,-231.0,339.0
148,"Force Entry, Keltner Entry","Force Exit, MACD Exit, Keltner Exit",9.296703296703297,-287.0,365.0
889,"MFI Entry, Bollinger Entry","RSI Exit, Bollinger Exit",8.901098901098901,-158.0,194.0
1265,"MFI Entry, TSI Entry","RSI Exit, Bollinger Exit",8.857142857142858,-116.0,201.0
1904,"PVO Entry, TSI Entry, Keltner Entry","MFI Exit, RSI Exit",8.846153846153847,-108.0,256.0
910,"MFI Entry, Keltner Entry","MACD Exit, Keltner Exit",8.758241758241759,-162.0,313.0
908,"MFI Entry, Keltner Entry",MACD Exit,8.626373626373626,-110.0,323.0
942,"MFI Entry, MACD Entry",Force Exit,8.494505494505495,-435.0,456.0
861,"MFI Entry, Bollinger Entry",MACD Exit,8.32967032967033,-76.0,213.0
1941,RSI Entry,Keltner Exit,8.307692307692308,-111.0,187.0
70,Force Entry,"MFI Exit, MACD Exit, Keltner Exit",8.285714285714286,-469.0,473.0
1991,"RSI Entry, Bollinger Entry","MACD Exit, Keltner Exit",8.219780219780219,-136.0,259.0
1264,"MFI Entry, TSI Entry",RSI Exit,8.10989010989011,-116.0,185.0
904,"MFI Entry, Keltner Entry","Force Exit, TSI Exit",8.0,-125.0,525.0
1102,"MFI Entry, RSI Entry","MFI Exit, MACD Exit",7.956043956043956,-114.0,297.0
2019,"RSI Entry, Bollinger Entry",TSI Exit,7.758241758241758,-181.0,270.0
1615,"PVO Entry, MACD Entry, Keltner Entry","MACD Exit, Keltner Exit",7.681318681318682,-122.0,339.0
772,"MACD Entry, Keltner Entry","MFI Exit, Keltner Exit",7.626373626373627,-565.0,532.0
287,"Force Entry, MACD Entry, Keltner Entry","Force Exit, MACD Exit",7.527472527472527,-151.0,339.0
1938,RSI Entry,"Force Exit, TSI Exit",7.461538461538462,-305.0,367.0
157,"Force Entry, Keltner Entry","MACD Exit, Bollinger Exit",7.395604395604396,-287.0,512.0
867,"MFI Entry, Bollinger Entry","MFI Exit, MACD Exit",7.318681318681318,-158.0,208.0
1988,"RSI Entry, Bollinger Entry",Keltner Exit,7.252747252747253,-118.0,170.0
1379,PVO Entry,"MACD Exit, Bollinger Exit",7.142857142857143,-450.0,491.0
1036,"MFI Entry, MACD Entry, Keltner Entry",Force Exit,6.956043956043956,-102.0,264.0
912,"MFI Entry, Keltner Entry","MFI Exit, Bollinger Exit",6.956043956043956,-125.0,191.0
1898,"PVO Entry, TSI Entry, Keltner Entry",MFI Exit,6.945054945054945,-62.0,171.0
1111,"MFI Entry, RSI Entry",PVO Exit,6.934065934065934,-114.0,436.0
863,"MFI Entry, Bollinger Entry","MACD Exit, Keltner Exit",6.912087912087912,-75.0,349.0
2170,"TSI Entry, Keltner Entry","Force Exit, RSI Exit",6.8901098901098905,-128.0,394.0
951,"MFI Entry, MACD Entry","Force Exit, TSI Exit",6.857142857142857,-435.0,823.0
1599,"PVO Entry, MACD Entry, Keltner Entry",Bollinger Exit,6.846153846153846,-110.0,172.0
674,MACD Entry,"MACD Exit, Bollinger Exit",6.835164835164835,-542.0,663.0
954,"MFI Entry, MACD Entry",Keltner Exit,6.758241758241758,-317.0,353.0
299,"Force Entry, MACD Entry, Keltner Entry","MACD Exit, Keltner Exit",6.758241758241758,-127.0,339.0
1455,"PVO Entry, Bollinger Entry",TSI Exit,6.736263736263736,-229.0,278.0
1170,"MFI Entry, RSI Entry, Bollinger Entry",RSI Exit,6.736263736263736,-108.0,216.0
472,"Force Entry, TSI Entry",Force Exit,6.725274725274725,-109.0,186.0
1152,"MFI Entry, RSI Entry, Bollinger Entry","MFI Exit, RSI Exit",6.571428571428571,-108.0,225.0
1240,"MFI Entry, TSI Entry",MFI Exit,6.527472527472527,-117.0,310.0
891,"MFI Entry, Bollinger Entry",TSI Exit,6.417582417582418,-108.0,289.0
1613,"PVO Entry, MACD Entry, Keltner Entry",MACD Exit,6.406593406593407,-82.0,134.0
1098,"MFI Entry, RSI Entry","MACD Exit, Keltner Exit",6.373626373626373,-102.0,285.0
1905,"PVO Entry, TSI Entry, Keltner Entry","MFI Exit, RSI Exit, Bollinger Exit",6.274725274725275,-108.0,290.0
1707,"PVO Entry, RSI Entry, Bollinger Entry",MACD Exit,6.230769230769231,-76.0,291.0
897,"MFI Entry, Keltner Entry","Force Exit, Keltner Exit",6.1098901098901095,-120.0,313.0
907,"MFI Entry, Keltner Entry",Keltner Exit,6.065934065934066,-162.0,313.0
1243,"MFI Entry, TSI Entry","MFI Exit, MACD Exit",6.021978021978022,-117.0,406.0
1922,"PVO Entry, TSI Entry, Keltner Entry",RSI Exit,6.010989010989011,-32.0,191.0
865,"MFI Entry, Bollinger Entry","MFI Exit, Bollinger Exit",5.978021978021978,-158.0,208.0
1096,"MFI Entry, RSI Entry",MACD Exit,5.9010989010989015,-102.0,172.0
1512,"PVO Entry, MACD Entry","Force Exit, RSI Exit",5.9010989010989015,-450.0,700.0
1662,"PVO Entry, RSI Entry","MACD Exit, Keltner Exit",5.857142857142857,-100.0,155.0
1605,"PVO Entry, MACD Entry, Keltner Entry","Force Exit, MACD Exit, Keltner Exit",5.78021978021978,-122.0,339.0
607,"Force Entry, TSI Entry, Keltner Entry","RSI Exit, Bollinger Exit",5.516483516483516,-126.0,295.0
938,"MFI Entry, Keltner Entry",TSI Exit,5.450549450549451,-162.0,338.0
678,MACD Entry,"MFI Exit, Keltner Exit",5.417582417582418,-542.0,648.0
582,"Force Entry, TSI Entry, Keltner Entry",MFI Exit,5.329670329670329,-114.0,208.0
1797,"PVO Entry, TSI Entry","Force Exit, TSI Exit",5.2967032967032965,-116.0,245.0
1935,RSI Entry,"Force Exit, RSI Exit",5.274725274725275,-305.0,416.0
1147,"MFI Entry, RSI Entry, Bollinger Entry","MFI Exit, Bollinger Exit",5.208791208791209,-108.0,208.0
1666,"PVO Entry, RSI Entry","MFI Exit, MACD Exit",5.197802197802198,-115.0,182.0
898,"MFI Entry, Keltner Entry","Force Exit, MACD Exit",5.1208791208791204,-120.0,313.0
1126,"MFI Entry, RSI Entry",TSI Exit,5.010989010989011,-110.0,297.0
1146,"MFI Entry, RSI Entry, Bollinger Entry",MFI Exit,4.923076923076923,-105.0,208.0
1910,"PVO Entry, TSI Entry, Keltner Entry",PVO Exit,4.923076923076923,-108.0,357.0
775,"MACD Entry, Keltner Entry","MFI Exit, MACD Exit, Keltner Exit",4.8901098901098905,-565.0,532.0
188,"Force Entry, Keltner Entry","TSI Exit, Keltner Exit",4.736263736263736,-287.0,478.0
1709,"PVO Entry, RSI Entry, Bollinger Entry","MACD Exit, Keltner Exit",4.736263736263736,-120.0,196.0
1690,"PVO Entry, RSI Entry",TSI Exit,4.7032967032967035,-100.0,174.0
15,Bollinger Entry,"MACD Exit, Bollinger Exit",4.65934065934066,-364.0,776.0
568,"Force Entry, TSI Entry, Keltner Entry","Force Exit, Keltner Exit",4.626373626373627,-76.0,213.0
348,"Force Entry, RSI Entry","MFI Exit, Bollinger Exit",4.582417582417582,0.0,206.0
1246,"MFI Entry, TSI Entry","MFI Exit, RSI Exit",4.582417582417582,-117.0,207.0
1911,"PVO Entry, TSI Entry, Keltner Entry","PVO Exit, Bollinger Exit",4.549450549450549,-108.0,357.0
1803,"PVO Entry, TSI Entry","MACD Exit, Keltner Exit",4.516483516483516,-76.0,201.0
583,"Force Entry, TSI Entry, Keltner Entry","MFI Exit, Bollinger Exit",4.472527472527473,-126.0,290.0
768,"MACD Entry, Keltner Entry","MACD Exit, Bollinger Exit",4.428571428571429,-565.0,683.0
2207,"TSI Entry, Keltner Entry",TSI Exit,4.417582417582418,-155.0,278.0
1957,RSI Entry,PVO Exit,4.406593406593407,-305.0,569.0
1901,"PVO Entry, TSI Entry, Keltner Entry","MFI Exit, MACD Exit",4.384615384615385,-108.0,93.0
1053,"MFI Entry, MACD Entry, Keltner Entry","MFI Exit, Bollinger Exit",4.351648351648351,-124.0,191.0
1424,"PVO Entry, Bollinger Entry",Keltner Exit,4.252747252747253,-147.0,332.0
1049,"MFI Entry, MACD Entry, Keltner Entry",MACD Exit,4.230769230769231,-102.0,219.0
1171,"MFI Entry, RSI Entry, Bollinger Entry","RSI Exit, Bollinger Exit",4.142857142857143,-108.0,194.0
1153,"MFI Entry, RSI Entry, Bollinger Entry","MFI Exit, RSI Exit, Bollinger Exit",4.142857142857143,-108.0,194.0
1149,"MFI Entry, RSI Entry, Bollinger Entry","MFI Exit, MACD Exit",4.131868131868132,-108.0,208.0
484,"Force Entry, TSI Entry",Keltner Exit,4.076923076923077,-139.0,186.0
588,"Force Entry, TSI Entry, Keltner Entry","MFI Exit, RSI Exit",4.032967032967033,-126.0,301.0
1800,"PVO Entry, TSI Entry",Keltner Exit,3.89010989010989,-76.0,186.0
1143,"MFI Entry, RSI Entry, Bollinger Entry",MACD Exit,3.879120879120879,-55.0,213.0
606,"Force Entry, TSI Entry, Keltner Entry",RSI Exit,3.879120879120879,-126.0,213.0
199,"Force Entry, MACD Entry","Force Exit, TSI Exit",3.791208791208791,-231.0,502.0
1793,"PVO Entry, TSI Entry","Force Exit, MACD Exit, Keltner Exit",3.769230769230769,-116.0,201.0
1048,"MFI Entry, MACD Entry, Keltner Entry",Keltner Exit,3.769230769230769,-102.0,258.0
565,"Force Entry, TSI Entry, Keltner Entry",Bollinger Exit,3.6923076923076925,-32.0,152.0
195,"Force Entry, MACD Entry","Force Exit, MACD Exit, Keltner Exit",3.659340659340659,-231.0,339.0
2169,"TSI Entry, Keltner Entry","Force Exit, MACD Exit, Keltner Exit",3.6373626373626373,-128.0,390.0
333,"Force Entry, RSI Entry","Force Exit, Keltner Exit",3.6043956043956045,0.0,239.0
1223,"MFI Entry, TSI Entry",Bollinger Exit,3.5604395604395602,-49.0,108.0
2179,"TSI Entry, Keltner Entry","MACD Exit, Keltner Exit",3.5604395604395602,-137.0,323.0
589,"Force Entry, TSI Entry, Keltner Entry","MFI Exit, RSI Exit, Bollinger Exit",3.5384615384615383,-126.0,290.0
353,"Force Entry, RSI Entry","MFI Exit, RSI Exit",3.5054945054945055,0.0,206.0
372,"Force Entry, RSI Entry","RSI Exit, Bollinger Exit",3.4175824175824174,0.0,148.0
1129,"MFI Entry, RSI Entry, Bollinger Entry",Bollinger Exit,3.3846153846153846,-108.0,134.0
916,"MFI Entry, Keltner Entry","MFI Exit, MACD Exit, Keltner Exit",3.3516483516483517,-125.0,377.0
913,"MFI Entry, Keltner Entry","MFI Exit, Keltner Exit",3.3516483516483517,-125.0,377.0
1465,"PVO Entry, Keltner Entry","Force Exit, RSI Exit",3.3076923076923075,-375.0,546.0
289,"Force Entry, MACD Entry, Keltner Entry","Force Exit, MACD Exit, Keltner Exit",3.3076923076923075,-127.0,339.0
729,"MACD Entry, Bollinger Entry","MFI Exit, RSI Exit",3.2967032967032965,-212.0,366.0
334,"Force Entry, RSI Entry","Force Exit, MACD Exit",3.241758241758242,-3.0,282.0
1038,"MFI Entry, MACD Entry, Keltner Entry","Force Exit, Keltner Exit",3.208791208791209,-117.0,264.0
331,"Force Entry, RSI Entry",Force Exit,3.1868131868131866,-16.0,282.0
345,"Force Entry, RSI Entry","MACD Exit, Bollinger Exit",3.1868131868131866,0.0,242.0
1985,"RSI Entry, Bollinger Entry","Force Exit, TSI Exit",3.1868131868131866,-305.0,360.0
1334,"MFI Entry, TSI Entry, Keltner Entry",MFI Exit,3.142857142857143,-117.0,310.0
1095,"MFI Entry, RSI Entry",Keltner Exit,3.120879120879121,-102.0,239.0
371,"Force Entry, RSI Entry",RSI Exit,3.10989010989011,0.0,113.0
1567,"PVO Entry, MACD Entry, Bollinger Entry","MACD Exit, Bollinger Exit",3.098901098901099,0.0,282.0
1414,"PVO Entry, Bollinger Entry","Force Exit, Keltner Exit",3.098901098901099,-229.0,316.0
337,"Force Entry, RSI Entry","Force Exit, RSI Exit",3.098901098901099,0.0,282.0
944,"MFI Entry, MACD Entry","Force Exit, Keltner Exit",3.076923076923077,-435.0,353.0
822,MFI Entry,"MFI Exit, MACD Exit, Keltner Exit",3.065934065934066,-539.0,709.0
819,MFI Entry,"MFI Exit, Keltner Exit",3.065934065934066,-539.0,709.0
1145,"MFI Entry, RSI Entry, Bollinger Entry","MACD Exit, Keltner Exit",2.978021978021978,-66.0,153.0
940,"MFI Entry, Keltner Entry","TSI Exit, Keltner Exit",2.978021978021978,-162.0,345.0
1337,"MFI Entry, TSI Entry, Keltner Entry","MFI Exit, MACD Exit",2.967032967032967,-117.0,406.0
2075,TSI Entry,"Force Exit, MACD Exit, Keltner Exit",2.956043956043956,-503.0,579.0
340,"Force Entry, RSI Entry","Force Exit, TSI Exit",2.9450549450549453,0.0,237.0
137,"Force Entry, Bollinger Entry","RSI Exit, Bollinger Exit",2.912087912087912,-20.0,151.0
702,MACD Entry,"RSI Exit, Keltner Exit",2.868131868131868,-542.0,914.0
1606,"PVO Entry, MACD Entry, Keltner Entry","Force Exit, RSI Exit",2.868131868131868,-122.0,359.0
566,"Force Entry, TSI Entry, Keltner Entry",Force Exit,2.8241758241758244,-76.0,213.0
1117,"MFI Entry, RSI Entry","PVO Exit, RSI Exit",2.802197802197802,-114.0,436.0
1713,"PVO Entry, RSI Entry, Bollinger Entry","MFI Exit, MACD Exit",2.78021978021978,-117.0,210.0
1464,"PVO Entry, Keltner Entry","Force Exit, MACD Exit, Keltner Exit",2.7472527472527473,-375.0,365.0
330,"Force Entry, RSI Entry",Bollinger Exit,2.7472527472527473,0.0,65.0
1931,RSI Entry,"Force Exit, Keltner Exit",2.7362637362637363,-305.0,369.0
681,MACD Entry,"MFI Exit, MACD Exit, Keltner Exit",2.6923076923076925,-542.0,648.0
485,"Force Entry, TSI Entry",MACD Exit,2.6483516483516483,-146.0,169.0
347,"Force Entry, RSI Entry",MFI Exit,2.6043956043956045,0.0,73.0
1224,"MFI Entry, TSI Entry",Force Exit,2.5934065934065935,-57.0,264.0
350,"Force Entry, RSI Entry","MFI Exit, MACD Exit",2.5934065934065935,-5.0,198.0
1881,"PVO Entry, TSI Entry, Keltner Entry",Bollinger Exit,2.5604395604395602,-40.0,171.0
112,"Force Entry, Bollinger Entry",MFI Exit,2.5164835164835164,-22.0,151.0
918,"MFI Entry, Keltner Entry","MFI Exit, RSI Exit, Bollinger Exit",2.4945054945054945,-125.0,191.0
1737,"PVO Entry, RSI Entry, Bollinger Entry",TSI Exit,2.4945054945054945,-120.0,232.0
1045,"MFI Entry, MACD Entry, Keltner Entry","Force Exit, TSI Exit",2.4505494505494507,-124.0,249.0
585,"Force Entry, TSI Entry, Keltner Entry","MFI Exit, MACD Exit",2.4175824175824174,-126.0,93.0
1647,"PVO Entry, RSI Entry",Force Exit,2.3846153846153846,-88.0,282.0
1932,RSI Entry,"Force Exit, MACD Exit",2.3736263736263736,-305.0,416.0
947,"MFI Entry, MACD Entry","Force Exit, MACD Exit, Keltner Exit",2.3626373626373627,-435.0,635.0
1318,"MFI Entry, TSI Entry, Keltner Entry",Force Exit,2.3516483516483517,-62.0,264.0
1656,"PVO Entry, RSI Entry","Force Exit, TSI Exit",2.32967032967033,-115.0,237.0
1659,"PVO Entry, RSI Entry",Keltner Exit,2.3076923076923075,-91.0,152.0
900,"MFI Entry, Keltner Entry","Force Exit, MACD Exit, Keltner Exit",2.2967032967032965,-125.0,313.0
196,"Force Entry, MACD Entry","Force Exit, RSI Exit",2.2747252747252746,-231.0,700.0
354,"Force Entry, RSI Entry","MFI Exit, RSI Exit, Bollinger Exit",2.2637362637362637,0.0,206.0
724,"MACD Entry, Bollinger Entry","MFI Exit, Bollinger Exit",2.2527472527472527,-212.0,366.0
1593,"PVO Entry, MACD Entry, Bollinger Entry",RSI Exit,2.197802197802198,0.0,121.0
113,"Force Entry, Bollinger Entry","MFI Exit, Bollinger Exit",2.10989010989011,-109.0,151.0
149,"Force Entry, Keltner Entry","Force Exit, RSI Exit",2.098901098901099,-287.0,359.0
1552,"PVO Entry, MACD Entry, Bollinger Entry",Bollinger Exit,2.076923076923077,0.0,82.0
1801,"PVO Entry, TSI Entry",MACD Exit,2.065934065934066,-101.0,135.0
95,"Force Entry, Bollinger Entry",Bollinger Exit,2.0549450549450547,-20.0,105.0
1929,RSI Entry,Force Exit,2.043956043956044,-278.0,336.0
1555,"PVO Entry, MACD Entry, Bollinger Entry","Force Exit, Keltner Exit",2.0,-20.0,202.0
2004,"RSI Entry, Bollinger Entry",PVO Exit,1.989010989010989,-305.0,496.0
2182,"TSI Entry, Keltner Entry","MFI Exit, Keltner Exit",1.967032967032967,-128.0,716.0
1575,"PVO Entry, MACD Entry, Bollinger Entry","MFI Exit, RSI Exit",1.956043956043956,0.0,112.0
1358,"MFI Entry, TSI Entry, Keltner Entry",RSI Exit,1.901098901098901,0.0,77.0
475,"Force Entry, TSI Entry","Force Exit, MACD Exit",1.8461538461538463,-109.0,186.0
1320,"MFI Entry, TSI Entry, Keltner Entry","Force Exit, Keltner Exit",1.7692307692307692,-117.0,264.0
1359,"MFI Entry, TSI Entry, Keltner Entry","RSI Exit, Bollinger Exit",1.7692307692307692,0.0,73.0
115,"Force Entry, Bollinger Entry","MFI Exit, MACD Exit",1.7472527472527473,-38.0,153.0
1884,"PVO Entry, TSI Entry, Keltner Entry","Force Exit, Keltner Exit",1.7032967032967032,-52.0,150.0
1978,"RSI Entry, Bollinger Entry","Force Exit, Keltner Exit",1.7032967032967032,-305.0,362.0
1882,"PVO Entry, TSI Entry, Keltner Entry",Force Exit,1.6813186813186813,-52.0,122.0
1551,"PVO Entry, MACD Entry","TSI Exit, Keltner Exit",1.6703296703296704,-450.0,389.0
1594,"PVO Entry, MACD Entry, Bollinger Entry","RSI Exit, Bollinger Exit",1.6263736263736264,0.0,82.0
1570,"PVO Entry, MACD Entry, Bollinger Entry","MFI Exit, Bollinger Exit",1.6263736263736264,0.0,82.0
1576,"PVO Entry, MACD Entry, Bollinger Entry","MFI Exit, RSI Exit, Bollinger Exit",1.6263736263736264,0.0,82.0
750,"MACD Entry, Bollinger Entry",TSI Exit,1.6043956043956045,-25.0,124.0
1645,"PVO Entry, MACD Entry, Keltner Entry","TSI Exit, Keltner Exit",1.5494505494505495,-122.0,389.0
1974,RSI Entry,"TSI Exit, Keltner Exit",1.5384615384615385,-305.0,204.0
1237,"MFI Entry, TSI Entry",MACD Exit,1.4615384615384615,-64.0,193.0
1794,"PVO Entry, TSI Entry","Force Exit, RSI Exit",1.4505494505494505,-116.0,269.0
747,"MACD Entry, Bollinger Entry",RSI Exit,1.3626373626373627,-212.0,122.0
1079,"MFI Entry, MACD Entry, Keltner Entry",TSI Exit,1.3406593406593406,-124.0,249.0
1158,"MFI Entry, RSI Entry, Bollinger Entry",PVO Exit,1.3076923076923077,-108.0,339.0
1136,"MFI Entry, RSI Entry, Bollinger Entry","Force Exit, RSI Exit",1.2857142857142858,-108.0,330.0
1982,"RSI Entry, Bollinger Entry","Force Exit, RSI Exit",1.2747252747252746,-305.0,409.0
871,"MFI Entry, Bollinger Entry","MFI Exit, RSI Exit, Bollinger Exit",1.2527472527472527,-158.0,194.0
118,"Force Entry, Bollinger Entry","MFI Exit, RSI Exit",1.2527472527472527,-109.0,151.0
1317,"MFI Entry, TSI Entry, Keltner Entry",Bollinger Exit,1.2307692307692308,-21.0,73.0
1596,"PVO Entry, MACD Entry, Bollinger Entry",TSI Exit,1.1758241758241759,-11.0,124.0
1562,"PVO Entry, MACD Entry, Bollinger Entry","Force Exit, TSI Exit",1.1758241758241759,-11.0,124.0
